,Date,Precip,DOY,YEAR,Watershed_x,Flow_Ls,Flow_cfs,Flow_cmday,MEF_SnowDepth_cm,Max_Temp_F,Min_Temp_F,Precip_in,Snow_in,DNR_SnowDepth_in,Watershed_y,WTE,Flag,Peatland,DepthtoFrost,FrostThickness,FrostPerc,DNR_SnowDepth_cm,FrostThickness_cm,DOWY,WYEAR
177,1995-06-27,0.84,178,1995,S2,0.0,0.0,0.0,,81.0,61.0,0.02,0.0,0.0,S2,421.9,M,,,,,0.0,,269,1995
178,1995-06-28,1.24,179,1995,S2,0.0,0.0,0.0,,81.0,62.0,0.01,0.0,0.0,S2,421.93,M,,,,,0.0,,270,1995
179,1995-06-29,0.25,180,1995,S2,0.0,0.0,0.0,,83.0,64.0,0.25,0.0,0.0,S2,421.93,M,,,,,0.0,,271,1995
180,1995-06-30,0.23,181,1995,S2,0.0,0.0,0.0,,75.0,53.0,0.01,0.0,0.0,S2,421.92,M,,,,,0.0,,272,1995
181,1995-07-01,0.0,182,1995,S2,0.0,0.0,0.0,,60.0,40.0,0.09,0.0,0.0,S2,421.92,M,,,,,0.0,,273,1995
182,1995-07-02,0.74,183,1995,S2,0.0,0.0,0.0,,71.0,46.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,274,1995
183,1995-07-03,0.53,184,1995,S2,0.0,0.0,0.0,,69.0,46.0,0.73,0.0,0.0,S2,421.95,M,,,,,0.0,,275,1995
184,1995-07-04,2.92,185,1995,S2,0.26,0.00918,0.02316,,70.0,60.0,2.62,0.0,0.0,S2,422.0,M,,,,,0.0,,276,1995
185,1995-07-05,2.82,186,1995,S2,2.76,0.09747,0.24584,,76.0,63.0,0.7,0.0,0.0,S2,422.02,M,,,,,0.0,,277,1995
186,1995-07-06,0.74,187,1995,S2,5.51,0.19459,0.49079,,68.0,54.0,0.56,0.0,0.0,S2,422.03,M,,,,,0.0,,278,1995
187,1995-07-07,0.0,188,1995,S2,3.37,0.11901,0.30017,,65.0,44.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,279,1995
188,1995-07-08,0.15,189,1995,S2,1.79,0.06321,0.15944,,77.0,51.0,0.06,0.0,0.0,S2,421.99,M,,,,,0.0,,280,1995
189,1995-07-09,2.74,190,1995,S2,1.0,0.03532,0.08907,,78.0,50.0,0.01,0.0,0.0,S2,422.01,M,,,,,0.0,,281,1995
190,1995-07-10,0.05,191,1995,S2,4.61,0.1628,0.41062,,79.0,58.0,0.54,0.0,0.0,S2,422.03,M,,,,,0.0,,282,1995
191,1995-07-11,0.0,192,1995,S2,2.63,0.09288,0.23426,,86.0,58.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,283,1995
192,1995-07-12,0.91,193,1995,S2,2.09,0.07381,0.18616,,89.0,60.0,0.47,0.0,0.0,S2,422.0,M,,,,,0.0,,284,1995
193,1995-07-13,1.85,194,1995,S2,3.59,0.12678,0.31977,,92.0,65.0,0.62,0.0,0.0,S2,422.02,M,,,,,0.0,,285,1995
194,1995-07-14,0.71,195,1995,S2,3.36,0.11866,0.29928,,91.0,66.0,0.69,0.0,0.0,S2,422.01,M,,,,,0.0,,286,1995
195,1995-07-15,0.0,196,1995,S2,2.12,0.07487,0.18883,,86.0,63.0,,0.0,0.0,S2,422.0,M,,,,,0.0,,287,1995
196,1995-07-16,0.53,197,1995,S2,1.13,0.03991,0.10065,,71.0,49.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,288,1995
197,1995-07-17,0.84,198,1995,S2,1.8,0.06357,0.16033,,77.0,59.0,0.12,0.0,0.0,S2,422.0,M,,,,,0.0,,289,1995
198,1995-07-18,0.0,199,1995,S2,1.25,0.04414,0.11134,,70.0,57.0,0.09,0.0,0.0,S2,422.0,M,,,,,0.0,,290,1995
199,1995-07-19,0.71,200,1995,S2,1.1,0.03885,0.09798,,80.0,55.0,,0.0,0.0,S2,422.0,M,,,,,0.0,,291,1995
200,1995-07-20,0.0,201,1995,S2,0.88,0.03108,0.07838,,74.0,55.0,0.75,0.0,0.0,S2,421.99,M,,,,,0.0,,292,1995
201,1995-07-21,2.92,202,1995,S2,1.77,0.06251,0.15766,,80.0,56.0,0.0,0.0,0.0,S2,422.03,M,,,,,0.0,,293,1995
202,1995-07-22,0.0,203,1995,S2,4.5,0.15892,0.40082,,76.0,61.0,0.35,0.0,0.0,S2,422.03,M,,,,,0.0,,294,1995
203,1995-07-23,0.0,204,1995,S2,2.55,0.09005,0.22713,,78.0,51.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,295,1995
204,1995-07-24,0.0,205,1995,S2,1.26,0.0445,0.11223,,81.0,59.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,296,1995
205,1995-07-25,0.0,206,1995,S2,0.56,0.01978,0.04988,,82.0,50.0,,0.0,0.0,S2,421.99,M,,,,,0.0,,297,1995
206,1995-07-26,0.0,207,1995,S2,0.26,0.00918,0.02316,,73.0,48.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,298,1995
207,1995-07-27,0.08,208,1995,S2,0.14,0.00494,0.01247,,81.0,57.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,299,1995
208,1995-07-28,0.0,209,1995,S2,0.06,0.00212,0.00534,,78.0,57.0,,0.0,0.0,S2,421.97,M,,,,,0.0,,300,1995
209,1995-07-29,0.0,210,1995,S2,0.01,0.00035,0.00089,,82.0,51.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,301,1995
210,1995-07-30,0.0,211,1995,S2,0.001,4e-05,9e-05,,84.0,61.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,302,1995
211,1995-07-31,0.03,212,1995,S2,0.0,0.0,0.0,,95.0,58.0,0.15,0.0,0.0,S2,421.95,M,,,,,0.0,,303,1995
212,1995-08-01,0.0,213,1995,S2,0.0,0.0,0.0,,71.0,46.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,304,1995
213,1995-08-02,0.0,214,1995,S2,0.0,0.0,0.0,,77.0,50.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,305,1995
214,1995-08-03,0.38,215,1995,S2,0.0,0.0,0.0,,81.0,59.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,306,1995
215,1995-08-04,0.0,216,1995,S2,0.0,0.0,0.0,,78.0,56.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,307,1995
216,1995-08-05,0.0,217,1995,S2,0.0,0.0,0.0,,79.0,60.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,308,1995
217,1995-08-06,0.25,218,1995,S2,0.0,0.0,0.0,,80.0,61.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,309,1995
218,1995-08-07,0.18,219,1995,S2,0.0,0.0,0.0,,72.0,63.0,0.14,0.0,0.0,S2,421.94,M,,,,,0.0,,310,1995
219,1995-08-08,0.0,220,1995,S2,0.0,0.0,0.0,,79.0,65.0,0.33,0.0,0.0,S2,421.94,M,,,,,0.0,,311,1995
220,1995-08-09,0.0,221,1995,S2,0.0,0.0,0.0,,81.0,62.0,0.01,0.0,0.0,S2,421.93,M,,,,,0.0,,312,1995
221,1995-08-10,0.0,222,1995,S2,0.0,0.0,0.0,,83.0,62.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,313,1995
222,1995-08-11,0.0,223,1995,S2,0.0,0.0,0.0,,86.0,56.0,0.0,0.0,0.0,S2,421.92,M,,,,,0.0,,314,1995
223,1995-08-12,0.08,224,1995,S2,0.0,0.0,0.0,,84.0,57.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,315,1995
224,1995-08-13,0.25,225,1995,S2,0.0,0.0,0.0,,85.0,60.0,0.79,0.0,0.0,S2,421.91,M,,,,,0.0,,316,1995
225,1995-08-14,0.0,226,1995,S2,0.0,0.0,0.0,,71.0,60.0,0.13,0.0,0.0,S2,421.91,M,,,,,0.0,,317,1995
226,1995-08-15,0.0,227,1995,S2,0.0,0.0,0.0,,77.0,55.0,0.0,0.0,0.0,S2,421.91,M,,,,,0.0,,318,1995
227,1995-08-16,0.0,228,1995,S2,0.0,0.0,0.0,,86.0,58.0,0.0,0.0,0.0,S2,421.9,M,,,,,0.0,,319,1995
228,1995-08-17,0.0,229,1995,S2,0.0,0.0,0.0,,84.0,63.0,0.0,0.0,0.0,S2,421.89,M,,,,,0.0,,320,1995
229,1995-08-18,3.02,230,1995,S2,0.0,0.0,0.0,,83.0,65.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,321,1995
230,1995-08-19,0.0,231,1995,S2,0.0,0.0,0.0,,86.0,54.0,2.0,0.0,0.0,S2,421.97,M,,,,,0.0,,322,1995
231,1995-08-20,0.0,232,1995,S2,0.0,0.0,0.0,,79.0,57.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,323,1995
232,1995-08-21,0.0,233,1995,S2,0.0,0.0,0.0,,86.0,55.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,324,1995
233,1995-08-22,0.0,234,1995,S2,0.0,0.0,0.0,,83.0,58.0,0.0,0.0,0.0,S2,421.94,M,,,,,0.0,,325,1995
234,1995-08-23,0.0,235,1995,S2,0.0,0.0,0.0,,87.0,59.0,0.0,0.0,0.0,S2,421.93,M,,,,,0.0,,326,1995
235,1995-08-24,3.84,236,1995,S2,0.43,0.01519,0.0383,,81.0,58.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,327,1995
236,1995-08-25,0.53,237,1995,S2,1.61,0.05686,0.14341,,61.0,53.0,1.12,0.0,0.0,S2,422.0,M,,,,,0.0,,328,1995
237,1995-08-26,0.0,238,1995,S2,0.98,0.03461,0.08729,,78.0,61.0,0.85,0.0,0.0,S2,422.0,M,,,,,0.0,,329,1995
238,1995-08-27,0.58,239,1995,S2,0.49,0.0173,0.04365,,75.0,54.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,330,1995
239,1995-08-28,0.08,240,1995,S2,0.63,0.02225,0.05612,,78.0,54.0,0.85,0.0,0.0,S2,421.99,M,,,,,0.0,,331,1995
240,1995-08-29,0.0,241,1995,S2,0.33,0.01165,0.02939,,81.0,54.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,332,1995
241,1995-08-30,0.0,242,1995,S2,0.16,0.00565,0.01425,,80.0,55.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,333,1995
242,1995-08-31,0.0,243,1995,S2,0.06,0.00212,0.00534,,85.0,54.0,0.03,0.0,0.0,S2,421.97,M,,,,,0.0,,334,1995
243,1995-09-01,0.0,244,1995,S2,0.01,0.00035,0.00089,,73.0,47.0,,0.0,0.0,S2,421.97,M,,,,,0.0,,335,1995
244,1995-09-02,0.0,245,1995,S2,0.002,7e-05,0.00018,,78.0,52.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,336,1995
245,1995-09-03,0.0,246,1995,S2,0.0,0.0,0.0,,85.0,54.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,337,1995
246,1995-09-04,0.0,247,1995,S2,0.0,0.0,0.0,,86.0,60.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,338,1995
247,1995-09-05,3.23,248,1995,S2,1.59,0.05615,0.14162,,87.0,61.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,339,1995
248,1995-09-06,1.17,249,1995,S2,2.73,0.09641,0.24317,,73.0,60.0,0.2,0.0,0.0,S2,422.01,M,,,,,0.0,,340,1995
249,1995-09-07,0.0,250,1995,S2,1.77,0.06251,0.15766,,76.0,39.0,0.05,0.0,0.0,S2,422.01,M,,,,,0.0,,341,1995
250,1995-09-08,0.0,251,1995,S2,0.9,0.03178,0.08016,,59.0,34.0,,0.0,0.0,S2,422.0,M,,,,,0.0,,342,1995
251,1995-09-09,0.0,252,1995,S2,0.46,0.01624,0.04097,,65.0,37.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,343,1995
252,1995-09-10,0.0,253,1995,S2,0.23,0.00812,0.02049,,65.0,38.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,344,1995
253,1995-09-11,0.0,254,1995,S2,0.1,0.00353,0.00891,,72.0,44.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,345,1995
254,1995-09-12,0.0,255,1995,S2,0.04,0.00141,0.00356,,75.0,50.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,346,1995
255,1995-09-13,0.0,256,1995,S2,0.01,0.00035,0.00089,,79.0,55.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,347,1995
256,1995-09-14,0.0,257,1995,S2,0.001,4e-05,9e-05,,76.0,43.0,,,0.0,S2,421.97,M,,,,,0.0,,348,1995
257,1995-09-15,1.78,258,1995,S2,0.43,0.01519,0.0383,,64.0,42.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,349,1995
258,1995-09-16,0.05,259,1995,S2,0.66,0.02331,0.05879,,59.0,48.0,0.31,0.0,0.0,S2,422.0,M,,,,,0.0,,350,1995
259,1995-09-17,0.0,260,1995,S2,0.32,0.0113,0.0285,,63.0,33.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,351,1995
260,1995-09-18,0.48,261,1995,S2,0.18,0.00636,0.01603,,65.0,39.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,352,1995
261,1995-09-19,0.0,262,1995,S2,0.25,0.00883,0.02227,,69.0,40.0,0.12,0.0,0.0,S2,421.98,M,,,,,0.0,,353,1995
262,1995-09-20,0.0,263,1995,S2,0.15,0.0053,0.01336,,55.0,28.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,354,1995
263,1995-09-21,0.0,264,1995,S2,0.1,0.00353,0.00891,,53.0,26.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,355,1995
264,1995-09-22,0.0,265,1995,S2,0.07,0.00247,0.00624,,43.0,25.0,0.16,,,S2,421.97,M,,,,,,,356,1995
265,1995-09-23,0.0,266,1995,S2,0.04,0.00141,0.00356,,43.0,29.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,357,1995
266,1995-09-24,0.0,267,1995,S2,0.02,0.00071,0.00178,,55.0,41.0,0.0,0.0,0.0,S2,421.97,M,,,,,0.0,,358,1995
267,1995-09-25,0.03,268,1995,S2,0.02,0.00071,0.00178,,51.0,41.0,,0.0,0.0,S2,421.97,M,,,,,0.0,,359,1995
268,1995-09-26,0.0,269,1995,S2,0.009,0.00032,0.0008,,63.0,36.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,360,1995
269,1995-09-27,0.0,270,1995,S2,0.002,7e-05,0.00018,,72.0,37.0,0.0,0.0,0.0,S2,421.96,M,,,,,0.0,,361,1995
270,1995-09-28,0.0,271,1995,S2,0.001,4e-05,9e-05,,77.0,38.0,0.0,0.0,0.0,S2,421.95,M,,,,,0.0,,362,1995
271,1995-09-29,1.3,272,1995,S2,0.04,0.00141,0.00356,,80.0,52.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,363,1995
272,1995-09-30,8.36,273,1995,S2,7.31,0.25815,0.65112,,67.0,61.0,0.78,0.0,0.0,S2,422.09,M,,,,,0.0,,364,1995
273,1995-10-01,1.6,274,1995,S2,18.84,0.66533,1.67812,,61.0,51.0,2.69,0.0,0.0,S2,422.12,M,,,,,0.0,,0,1996
274,1995-10-02,1.57,275,1995,S2,10.89,0.38458,0.97,,62.0,40.0,0.0,0.0,0.0,S2,422.09,M,,,,,0.0,,1,1996
275,1995-10-03,0.0,276,1995,S2,9.61,0.33938,0.85598,,58.0,40.0,0.58,0.0,0.0,S2,422.07,M,,,,,0.0,,2,1996
276,1995-10-04,0.23,277,1995,S2,6.35,0.22425,0.56561,,53.0,36.0,0.04,0.0,0.0,S2,422.05,M,,,,,0.0,,3,1996
277,1995-10-05,0.05,278,1995,S2,4.44,0.1568,0.39548,,56.0,37.0,0.12,0.0,0.0,S2,422.03,M,,,,,0.0,,4,1996
278,1995-10-06,0.0,279,1995,S2,2.85,0.10065,0.25386,,50.0,43.0,,0.0,0.0,S2,422.02,M,,,,,0.0,,5,1996
279,1995-10-07,0.0,280,1995,S2,1.79,0.06321,0.15944,,45.0,36.0,0.0,0.0,0.0,S2,422.01,M,,,,,0.0,,6,1996
280,1995-10-08,0.41,281,1995,S2,1.25,0.04414,0.11134,,52.0,30.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,7,1996
281,1995-10-09,0.3,282,1995,S2,1.05,0.03708,0.09353,,52.0,32.0,0.22,0.0,0.0,S2,422.0,M,,,,,0.0,,8,1996
282,1995-10-10,0.0,283,1995,S2,0.91,0.03214,0.08106,,57.0,41.0,0.17,0.0,0.0,S2,422.0,M,,,,,0.0,,9,1996
283,1995-10-11,0.0,284,1995,S2,0.68,0.02401,0.06057,,67.0,41.0,0.0,0.0,0.0,S2,422.0,M,,,,,0.0,,10,1996
284,1995-10-12,0.0,285,1995,S2,0.52,0.01836,0.04632,,82.0,48.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,11,1996
285,1995-10-13,0.2,286,1995,S2,0.4,0.01413,0.03563,,81.0,51.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,12,1996
286,1995-10-14,0.33,287,1995,S2,0.38,0.01342,0.03385,,54.0,35.0,0.18,0.0,0.0,S2,421.99,M,,,,,0.0,,13,1996
287,1995-10-15,0.0,288,1995,S2,0.33,0.01165,0.02939,,44.0,33.0,0.02,0.0,0.0,S2,421.99,M,,,,,0.0,,14,1996
288,1995-10-16,0.0,289,1995,S2,0.26,0.00918,0.02316,,51.0,28.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,15,1996
289,1995-10-17,0.0,290,1995,S2,0.19,0.00671,0.01692,,58.0,28.0,0.0,0.0,0.0,S2,421.98,M,,,,,0.0,,16,1996
290,1995-10-18,0.46,291,1995,S2,0.13,0.00459,0.01158,,56.0,31.0,0.0,0.0,0.0,S2,421.99,M,,,,,0.0,,17,1996
291,1995-10-19,0.18,292,1995,S2,0.29,0.01024,0.02583,,46.0,33.0,0.19,0.0,0.0,S2,421.99,M,,,,,0.0,,18,1996
292,1995-10-20,0.15,293,1995,S2,0.26,0.00918,0.02316,,47.0,34.0,0.06,0.0,0.0,S2,421.99,M,,,,,0.0,,19,1996
293,1995-10-21,1.17,294,1995,S2,0.22,0.00777,0.0196,,37.0,29.0,0.05,0.0,0.0,S2,421.99,M,,,,,0.0,,20,1996
294,1995-10-22,0.3,295,1995,S2,0.33,0.01165,0.02939,,31.0,29.0,0.02,,,S2,421.99,M,,,,,,,21,1996
295,1995-10-23,1.42,296,1995,S2,0.46,0.01624,0.04097,,50.0,31.0,0.38,3.0,,S2,421.99,M,,,,,,,22,1996
296,1995-10-24,0.38,297,1995,S2,0.58,0.02048,0.05166,,37.0,30.0,0.65,3.2,3.0,S2,422.0,M,,,,,7.62,,23,1996
297,1995-10-25,0.0,298,1995,S2,0.92,0.03249,0.08195,,45.0,20.0,0.0,0.0,2.0,S2,422.0,M,,,,,5.08,,24,1996
298,1995-10-26,0.0,299,1995,S2,1.33,0.04697,0.11847,,53.0,27.0,0.0,0.0,,S2,422.0,M,,,,,,,25,1996
299,1995-10-27,0.91,300,1995,S2,2.27,0.08017,0.20219,,48.0,30.0,0.11,0.0,0.0,S2,422.02,M,,,,,0.0,,26,1996
300,1995-10-28,0.25,301,1995,S2,2.27,0.08017,0.20219,,42.0,30.0,0.3,0.0,0.0,S2,422.02,M,,,,,0.0,,27,1996
301,1995-10-29,0.18,302,1995,S2,3.1,0.10948,0.27612,,46.0,30.0,0.15,0.0,0.0,S2,422.02,M,,,,,0.0,,28,1996
302,1995-10-30,0.0,303,1995,S2,1.86,0.06569,0.16567,,38.0,25.0,,,,S2,422.01,M,,,,,,,29,1996
303,1995-10-31,0.0,304,1995,S2,1.35,0.04768,0.12025,,35.0,29.0,0.01,,0.0,S2,422.0,M,,,,,0.0,,30,1996
304,1995-11-01,0.56,305,1995,S2,1.08,0.03814,0.0962,,40.0,29.0,0.02,0.5,1.0,S2,422.0,M,,,,,2.54,,31,1996
305,1995-11-02,0.3,306,1995,S2,0.85,0.03002,0.07571,,35.0,31.0,0.14,0.2,,S2,422.0,M,,,,,,,32,1996
306,1995-11-03,0.23,307,1995,S2,0.67,0.02366,0.05968,,32.0,21.0,0.09,1.4,2.0,S2,422.0,M,,,,,5.08,,33,1996
307,1995-11-04,0.0,308,1995,S2,0.57,0.02013,0.05077,,23.0,6.0,0.01,,2.0,S2,422.0,M,,,,,5.08,,34,1996
308,1995-11-05,0.0,309,1995,S2,0.48,0.01695,0.04275,,29.0,9.0,0.0,0.0,2.0,S2,421.99,M,,,,,5.08,,35,1996
309,1995-11-06,0.0,310,1995,S2,0.38,0.01342,0.03385,,36.0,21.0,0.0,0.0,,S2,421.99,M,,,,,,,36,1996
310,1995-11-07,0.0,311,1995,S2,0.28,0.00989,0.02494,,40.0,22.0,,,,S2,421.99,M,,,,,,,37,1996
311,1995-11-08,0.0,312,1995,S2,0.18,0.00636,0.01603,,28.0,13.0,,,,S2,421.99,M,,,,,,,38,1996
312,1995-11-09,1.19,313,1995,S2,0.16,0.00565,0.01425,,22.0,12.0,0.04,0.6,1.0,S2,421.98,M,,,,,2.54,,39,1996
313,1995-11-10,0.08,314,1995,S2,0.15,0.0053,0.01336,,30.0,18.0,0.27,2.6,3.0,S2,421.98,M,,,,,7.62,,40,1996
314,1995-11-11,0.0,315,1995,S2,0.12,0.00424,0.01069,,25.0,1.0,0.0,0.0,3.0,S2,421.98,M,,,,,7.62,,41,1996
315,1995-11-12,0.0,316,1995,S2,0.08,0.00283,0.00713,,18.0,2.0,0.0,0.0,3.0,S2,421.98,M,,,,,7.62,,42,1996
316,1995-11-13,0.0,317,1995,S2,0.05,0.00177,0.00445,,18.0,-5.0,0.0,0.0,3.0,S2,421.98,M,,,,,7.62,,43,1996
317,1995-11-14,0.0,318,1995,S2,0.04,0.00141,0.00356,,21.0,-2.0,0.01,0.2,3.0,S2,421.98,M,,,,,7.62,,44,1996
318,1995-11-15,0.18,319,1995,S2,0.05,0.00177,0.00445,,25.0,21.0,,,3.0,S2,421.98,M,,,,,7.62,,45,1996
319,1995-11-16,0.0,320,1995,S2,0.05,0.00177,0.00445,,31.0,19.0,0.04,0.5,4.0,S2,421.98,M,,,,,10.16,,46,1996
320,1995-11-17,0.1,321,1995,S2,0.04,0.00141,0.00356,,27.0,19.0,0.03,0.5,4.0,S2,421.98,M,,,,,10.16,,47,1996
321,1995-11-18,0.0,322,1995,S2,0.05,0.00177,0.00445,,29.0,23.0,0.01,0.2,,S2,421.98,M,,,,,,,48,1996
322,1995-11-19,0.0,323,1995,S2,0.05,0.00177,0.00445,,31.0,26.0,0.0,0.0,,S2,421.98,M,,,,,,,49,1996
323,1995-11-20,0.15,324,1995,S2,0.06,0.00212,0.00534,,42.0,28.0,0.0,0.0,3.0,S2,421.98,M,,,,,7.62,,50,1996
324,1995-11-21,0.0,325,1995,S2,0.05,0.00177,0.00445,,29.0,11.0,0.01,0.2,3.0,S2,421.98,M,,,,,7.62,,51,1996
325,1995-11-22,0.0,326,1995,S2,0.04,0.00141,0.00356,,25.0,7.0,0.0,0.0,3.0,S2,421.98,M,,,,,7.62,,52,1996
326,1995-11-23,0.0,327,1995,S2,0.02,0.00071,0.00178,,28.0,-3.0,0.0,0.0,,S2,421.97,M,,,,,,,53,1996
327,1995-11-24,0.74,328,1995,S2,0.02,0.00071,0.00178,,12.0,-3.0,0.0,0.0,,S2,421.97,M,,,,,,,54,1996
328,1995-11-25,0.69,329,1995,S2,0.02,0.00071,0.00178,,20.0,11.0,0.13,1.4,,S2,421.97,M,,,,,,,55,1996
329,1995-11-26,0.0,330,1995,S2,0.02,0.00071,0.00178,,20.0,12.0,0.36,3.9,,S2,421.97,M,,,,,,,56,1996
330,1995-11-27,0.0,331,1995,S2,0.01,0.00035,0.00089,,22.0,0.0,0.0,0.0,8.0,S2,421.97,M,,,,,20.32,,57,1996
331,1995-11-28,0.0,332,1995,S2,0.01,0.00035,0.00089,,14.0,-4.0,0.0,0.0,8.0,S2,421.97,M,,,,,20.32,,58,1996
332,1995-11-29,0.1,333,1995,S2,0.009,0.00032,0.0008,,9.0,-1.0,0.0,0.0,7.0,S2,421.97,M,,,,,17.78,,59,1996
333,1995-11-30,0.46,334,1995,S2,0.01,0.00035,0.00089,,22.0,-1.0,0.15,1.8,9.0,S2,421.97,M,,,,,22.86,,60,1996
334,1995-12-01,0.15,335,1995,S2,0.01,0.00035,0.00089,,39.0,12.0,0.0,0.0,8.0,S2,421.97,M,,,,,20.32,,61,1996
335,1995-12-02,0.2,336,1995,S2,0.01,0.00035,0.00089,,22.0,9.0,0.08,0.9,,S2,421.97,M,,,,,,,62,1996
336,1995-12-03,0.08,337,1995,S2,0.01,0.00035,0.00089,,30.0,22.0,0.0,0.0,,S2,421.97,M,,,,,,,63,1996
337,1995-12-04,0.61,338,1995,S2,0.01,0.00035,0.00089,,33.0,5.0,0.0,0.0,9.0,S2,421.97,M,,,,,22.86,,64,1996
338,1995-12-05,0.08,339,1995,S2,0.01,0.00035,0.00089,,31.0,5.0,0.1,1.3,10.0,S2,421.97,M,,,,,25.4,,65,1996
339,1995-12-06,0.0,340,1995,S2,0.01,0.00035,0.00089,,11.0,-4.0,,,9.0,S2,421.97,M,,,,,22.86,,66,1996
340,1995-12-07,0.0,341,1995,S2,0.006,0.00021,0.00053,,7.0,-9.0,0.0,0.0,9.0,S2,421.97,M,,,,,22.86,,67,1996
341,1995-12-08,1.55,342,1995,S2,0.006,0.00021,0.00053,,14.0,-10.0,0.08,1.0,10.0,S2,421.96,M,,,,,25.4,,68,1996
342,1995-12-09,0.18,343,1995,S2,0.007,0.00025,0.00062,,21.0,-14.0,0.51,4.0,,S2,421.96,M,,,,,,,69,1996
343,1995-12-10,0.0,344,1995,S2,0.005,0.00018,0.00045,,-6.0,-22.0,,,,S2,421.96,M,,,,,,,70,1996
344,1995-12-11,0.0,345,1995,S2,0.004,0.00014,0.00036,,-4.0,-23.0,0.0,0.0,13.0,S2,421.95,M,,,,,33.02,,71,1996
345,1995-12-12,0.0,346,1995,S2,0.003,0.00011,0.00027,,-10.0,-20.0,0.0,0.0,13.0,S2,421.95,M,,,,,33.02,,72,1996
346,1995-12-13,2.08,347,1995,S2,0.005,0.00018,0.00045,,9.0,-18.0,0.0,0.0,13.0,S2,421.95,M,,,,,33.02,,73,1996
347,1995-12-14,0.23,348,1995,S2,0.008,0.00028,0.00071,,21.0,8.0,0.68,6.2,19.0,S2,421.96,M,,,,,48.26,,74,1996
348,1995-12-15,0.0,349,1995,S2,0.006,0.00021,0.00053,,23.0,2.0,0.02,0.2,18.0,S2,421.96,M,,,,,45.72,,75,1996
349,1995-12-16,0.0,350,1995,S2,0.006,0.00021,0.00053,,12.0,-12.0,,,,S2,421.96,M,,,,,,,76,1996
350,1995-12-17,0.0,351,1995,S2,0.007,0.00025,0.00062,,17.0,-4.0,0.0,0.0,,S2,421.96,M,,,,,,,77,1996
351,1995-12-18,0.13,352,1995,S2,0.007,0.00025,0.00062,,26.0,17.0,,0.0,16.0,S2,421.96,M,,,,,40.64,,78,1996
352,1995-12-19,0.0,353,1995,S2,0.005,0.00018,0.00045,,29.0,18.0,0.03,0.3,16.0,S2,421.96,M,,,,,40.64,,79,1996
353,1995-12-20,0.0,354,1995,S2,0.007,0.00025,0.00062,,23.0,-3.0,,,16.0,S2,421.96,M,,,,,40.64,,80,1996
354,1995-12-21,0.0,355,1995,S2,0.008,0.00028,0.00071,,21.0,-2.0,0.0,0.0,16.0,S2,421.96,M,,,,,40.64,,81,1996
