"PEATLAND","DATE","WTE","FLAG"
"S3",1988-11-02,413.65,"M"
"S3",1988-11-03,413.65,"M"
"S3",1988-11-04,413.65,"M"
"S3",1988-11-05,413.64,"M"
"S3",1988-11-06,413.64,"M"
"S3",1988-11-07,413.64,"M"
"S3",1988-11-08,413.64,"M"
"S3",1988-11-09,413.64,"M"
"S3",1988-11-10,413.64,"M"
"S3",1988-11-11,413.64,"M"
"S3",1988-11-12,413.64,"M"
"S3",1988-11-13,413.64,"M"
"S3",1988-11-14,413.64,"M"
"S3",1988-11-15,413.65,"M"
"S3",1988-11-16,413.65,"M"
"S3",1988-11-17,413.65,"M"
"S3",1988-11-18,413.65,"M"
"S3",1988-11-19,413.64,"M"
"S3",1988-11-20,413.64,"M"
"S3",1988-11-21,413.64,"M"
"S3",1988-11-22,413.64,"M"
"S3",1988-11-23,413.64,"M"
"S3",1988-11-24,413.64,"M"
"S3",1988-11-25,413.65,"M"
"S3",1988-11-26,413.65,"M"
"S3",1988-11-27,413.65,"M"
"S3",1988-11-28,413.64,"M"
"S3",1988-11-29,413.64,"M"
"S3",1988-11-30,413.64,"M"
"S3",1988-12-01,413.64,"M"
"S3",1988-12-02,413.64,"M"
"S3",1988-12-03,413.64,"M"
"S3",1988-12-04,413.64,"M"
"S3",1988-12-05,413.64,"M"
"S3",1988-12-06,413.64,"M"
"S3",1988-12-07,413.64,"M"
"S3",1988-12-08,413.64,"M"
"S3",1988-12-09,413.64,"M"
"S3",1988-12-10,413.64,"M"
"S3",1988-12-11,413.64,"M"
"S3",1988-12-12,413.64,"M"
"S3",1988-12-13,413.64,"M"
"S3",1988-12-14,413.64,"M"
"S3",1988-12-15,413.64,"M"
"S3",1988-12-16,413.64,"M"
"S3",1988-12-17,413.64,"M"
"S3",1988-12-18,413.64,"M"
"S3",1988-12-19,413.64,"M"
"S3",1988-12-20,413.64,"M"
"S3",1988-12-21,413.64,"M"
"S3",1988-12-22,413.64,"M"
"S3",1988-12-23,413.64,"M"
"S3",1988-12-24,413.64,"M"
"S3",1988-12-25,413.64,"M"
"S3",1988-12-26,413.64,"M"
"S3",1988-12-27,413.64,"M"
"S3",1988-12-28,413.64,"M"
"S3",1988-12-29,413.64,"M"
"S3",1988-12-30,413.64,"M"
"S3",1988-12-31,413.64,"M"
"S3",1989-01-01,413.64,"M"
"S3",1989-01-02,413.64,"M"
"S3",1989-01-03,413.64,"M"
"S3",1989-01-04,413.64,"M"
"S3",1989-01-05,413.64,"M"
"S3",1989-01-06,413.64,"M"
"S3",1989-01-07,413.64,"M"
"S3",1989-01-08,413.64,"M"
"S3",1989-01-09,413.64,"M"
"S3",1989-01-10,413.64,"M"
"S3",1989-01-11,413.64,"M"
"S3",1989-01-12,413.64,"M"
"S3",1989-01-13,413.64,"M"
"S3",1989-01-14,413.64,"M"
"S3",1989-01-15,413.64,"M"
"S3",1989-01-16,413.64,"M"
"S3",1989-01-17,413.64,"M"
"S3",1989-01-18,413.64,"M"
"S3",1989-01-19,413.64,"M"
"S3",1989-01-20,413.64,"M"
"S3",1989-01-21,413.64,"M"
"S3",1989-01-22,413.64,"M"
"S3",1989-01-23,413.64,"M"
"S3",1989-01-24,413.64,"M"
"S3",1989-01-25,413.64,"M"
"S3",1989-01-26,413.64,"M"
"S3",1989-01-27,413.64,"M"
"S3",1989-01-28,413.64,"M"
"S3",1989-01-29,413.64,"M"
"S3",1989-01-30,413.64,"M"
"S3",1989-01-31,413.64,"M"
"S3",1989-02-01,413.64,"M"
"S3",1989-02-02,413.64,"M"
"S3",1989-02-03,413.64,"M"
"S3",1989-02-04,413.64,"M"
"S3",1989-02-05,413.64,"M"
"S3",1989-02-06,413.64,"M"
"S3",1989-02-07,413.64,"M"
"S3",1989-02-08,413.64,"M"
"S3",1989-02-09,413.64,"M"
"S3",1989-02-10,413.64,"M"
"S3",1989-02-11,413.64,"M"
"S3",1989-02-12,413.64,"M"
"S3",1989-02-13,413.64,"M"
"S3",1989-02-14,413.64,"M"
"S3",1989-02-15,413.64,"M"
"S3",1989-02-16,413.64,"M"
"S3",1989-02-17,413.64,"M"
"S3",1989-02-18,413.64,"M"
"S3",1989-02-19,413.64,"M"
"S3",1989-02-20,413.64,"M"
"S3",1989-02-21,413.64,"M"
"S3",1989-02-22,413.64,"M"
"S3",1989-02-23,413.64,"M"
"S3",1989-02-24,413.64,"M"
"S3",1989-02-25,413.64,"M"
"S3",1989-02-26,413.64,"M"
"S3",1989-02-27,413.64,"M"
"S3",1989-02-28,413.64,"M"
"S3",1989-03-01,413.65,"M"
"S3",1989-03-02,413.64,"M"
"S3",1989-03-03,413.64,"M"
"S3",1989-03-04,413.64,"M"
"S3",1989-03-05,413.64,"M"
"S3",1989-03-06,413.64,"M"
"S3",1989-03-07,413.64,"M"
"S3",1989-03-08,413.64,"M"
"S3",1989-03-09,413.64,"M"
"S3",1989-03-10,413.64,"M"
"S3",1989-03-11,413.65,"M"
"S3",1989-03-12,413.64,"M"
"S3",1989-03-13,413.64,"M"
"S3",1989-03-14,413.64,"M"
"S3",1989-03-15,413.64,"M"
"S3",1989-03-16,413.64,"M"
"S3",1989-03-17,413.64,"M"
"S3",1989-03-18,413.64,"M"
"S3",1989-03-19,413.64,"M"
"S3",1989-03-20,413.64,"M"
"S3",1989-03-21,413.64,"M"
"S3",1989-03-22,413.64,"M"
"S3",1989-03-23,413.64,"M"
"S3",1989-03-24,413.64,"M"
"S3",1989-03-25,413.65,"M"
"S3",1989-03-26,413.67,"M"
"S3",1989-03-27,413.7,"M"
"S3",1989-03-28,413.7,"M"
"S3",1989-03-29,413.7,"M"
"S3",1989-03-30,413.69,"M"
"S3",1989-03-31,413.68,"M"
"S3",1989-04-01,413.68,"M"
"S3",1989-04-02,413.71,"M"
"S3",1989-04-03,413.71,"M"
"S3",1989-04-04,413.71,"M"
"S3",1989-04-05,413.71,"M"
"S3",1989-04-06,413.71,"M"
"S3",1989-04-07,413.7,"M"
"S3",1989-04-08,413.7,"M"
"S3",1989-04-09,413.69,"M"
"S3",1989-04-10,413.68,"M"
"S3",1989-04-11,413.67,"M"
"S3",1989-04-12,413.68,"M"
"S3",1989-04-13,413.69,"M"
"S3",1989-04-14,413.71,"M"
"S3",1989-04-15,413.71,"M"
"S3",1989-04-16,413.73,"M"
"S3",1989-04-17,413.71,"M"
"S3",1989-04-18,413.71,"M"
"S3",1989-04-19,413.71,"M"
"S3",1989-04-20,413.7,"M"
"S3",1989-04-21,413.7,"M"
"S3",1989-04-22,413.7,"M"
"S3",1989-04-23,413.7,"M"
"S3",1989-04-24,413.69,"M"
"S3",1989-04-25,413.69,"M"
"S3",1989-04-26,413.68,"M"
"S3",1989-04-27,413.68,"M"
"S3",1989-04-28,413.67,"M"
"S3",1989-04-29,413.67,"M"
"S3",1989-04-30,413.67,"M"
"S3",1989-05-01,413.67,"M"
"S3",1989-05-02,413.67,"M"
"S3",1989-05-03,413.66,"M"
"S3",1989-05-04,413.67,"M"
"S3",1989-05-05,413.67,"M"
"S3",1989-05-06,413.66,"M"
"S3",1989-05-07,413.66,"M"
"S3",1989-05-08,413.67,"M"
"S3",1989-05-09,413.66,"M"
"S3",1989-05-10,413.66,"M"
"S3",1989-05-11,413.66,"M"
"S3",1989-05-12,413.65,"M"
"S3",1989-05-13,413.65,"M"
"S3",1989-05-14,413.65,"M"
"S3",1989-05-15,413.65,"M"
"S3",1989-05-16,413.64,"M"
"S3",1989-05-17,413.64,"M"
"S3",1989-05-18,413.65,"M"
"S3",1989-05-19,413.66,"M"
"S3",1989-05-20,413.65,"M"
"S3",1989-05-21,413.64,"M"
"S3",1989-05-22,413.64,"M"
"S3",1989-05-23,413.65,"M"
"S3",1989-05-24,413.67,"M"
"S3",1989-05-25,413.67,"M"
"S3",1989-05-26,413.66,"M"
"S3",1989-05-27,413.66,"M"
"S3",1989-05-28,413.67,"M"
"S3",1989-05-29,413.68,"M"
"S3",1989-05-30,413.68,"M"
"S3",1989-05-31,413.66,"M"
"S3",1989-06-01,413.65,"M"
"S3",1989-06-02,413.65,"M"
"S3",1989-06-03,413.64,"M"
"S3",1989-06-04,413.64,"M"
"S3",1989-06-05,413.64,"M"
"S3",1989-06-06,413.64,"M"
"S3",1989-06-07,413.64,"M"
"S3",1989-06-08,413.66,"M"
"S3",1989-06-09,413.66,"M"
"S3",1989-06-10,413.65,"M"
"S3",1989-06-11,413.64,"M"
"S3",1989-06-12,413.69,"M"
"S3",1989-06-13,413.69,"M"
"S3",1989-06-14,413.69,"M"
"S3",1989-06-15,413.67,"M"
"S3",1989-06-16,413.66,"M"
"S3",1989-06-17,413.65,"M"
"S3",1989-06-18,413.65,"M"
"S3",1989-06-19,413.65,"M"
"S3",1989-06-20,413.64,"M"
"S3",1989-06-21,413.72,"M"
"S3",1989-06-22,413.71,"M"
"S3",1989-06-23,413.68,"M"
"S3",1989-06-24,413.67,"M"
"S3",1989-06-25,413.7,"M"
"S3",1989-06-26,413.68,"M"
"S3",1989-06-27,413.67,"M"
"S3",1989-06-28,413.67,"M"
"S3",1989-06-29,413.7,"M"
"S3",1989-06-30,413.7,"M"
"S3",1989-07-01,413.69,"M"
"S3",1989-07-02,413.67,"M"
"S3",1989-07-03,413.67,"M"
"S3",1989-07-04,413.66,"M"
"S3",1989-07-05,413.69,"M"
"S3",1989-07-06,413.7,"M"
"S3",1989-07-07,413.68,"M"
"S3",1989-07-08,413.68,"M"
"S3",1989-07-09,413.67,"M"
"S3",1989-07-10,413.67,"M"
"S3",1989-07-11,413.66,"M"
"S3",1989-07-12,413.67,"M"
"S3",1989-07-13,413.67,"M"
"S3",1989-07-14,413.66,"M"
"S3",1989-07-15,413.66,"M"
"S3",1989-07-16,413.65,"M"
"S3",1989-07-17,413.65,"M"
"S3",1989-07-18,413.65,"M"
"S3",1989-07-19,413.66,"M"
"S3",1989-07-20,413.66,"M"
"S3",1989-07-21,413.65,"M"
"S3",1989-07-22,413.65,"M"
"S3",1989-07-23,413.65,"M"
"S3",1989-07-24,413.65,"M"
"S3",1989-07-25,413.65,"M"
"S3",1989-07-26,413.65,"M"
"S3",1989-07-27,413.65,"M"
"S3",1989-07-28,413.67,"M"
"S3",1989-07-29,413.67,"M"
"S3",1989-07-30,413.67,"M"
"S3",1989-07-31,413.67,"M"
"S3",1989-08-01,413.67,"M"
"S3",1989-08-02,413.66,"M"
"S3",1989-08-03,413.66,"M"
"S3",1989-08-04,413.66,"M"
"S3",1989-08-05,413.66,"M"
"S3",1989-08-06,413.66,"M"
"S3",1989-08-07,413.66,"M"
"S3",1989-08-08,413.66,"M"
"S3",1989-08-09,413.66,"M"
"S3",1989-08-10,413.66,"M"
"S3",1989-08-11,413.65,"M"
"S3",1989-08-12,413.65,"M"
"S3",1989-08-13,413.65,"M"
"S3",1989-08-14,413.66,"M"
"S3",1989-08-15,413.66,"M"
"S3",1989-08-16,413.66,"M"
"S3",1989-08-17,413.66,"M"
"S3",1989-08-18,413.65,"M"
"S3",1989-08-19,413.67,"M"
"S3",1989-08-20,413.67,"M"
"S3",1989-08-21,413.69,"M"
"S3",1989-08-22,413.68,"M"
"S3",1989-08-23,413.68,"M"
"S3",1989-08-24,413.67,"M"
"S3",1989-08-25,413.67,"M"
"S3",1989-08-26,413.7,"M"
"S3",1989-08-27,413.69,"M"
"S3",1989-08-28,413.71,"M"
"S3",1989-08-29,413.71,"M"
"S3",1989-08-30,413.7,"M"
"S3",1989-08-31,413.72,"M"
"S3",1989-09-01,413.71,"M"
"S3",1989-09-02,413.7,"M"
"S3",1989-09-03,413.7,"M"
"S3",1989-09-04,413.73,"M"
"S3",1989-09-05,413.71,"M"
"S3",1989-09-06,413.71,"M"
"S3",1989-09-07,413.7,"M"
"S3",1989-09-08,413.69,"M"
"S3",1989-09-09,413.69,"M"
"S3",1989-09-10,413.69,"M"
"S3",1989-09-11,413.69,"M"
"S3",1989-09-12,413.69,"M"
"S3",1989-09-13,413.69,"M"
"S3",1989-09-14,413.69,"M"
"S3",1989-09-15,413.69,"M"
"S3",1989-09-16,413.68,"M"
"S3",1989-09-17,413.68,"M"
"S3",1989-09-18,413.68,"M"
"S3",1989-09-19,413.67,"M"
"S3",1989-09-20,413.69,"M"
"S3",1989-09-21,413.7,"M"
"S3",1989-09-22,413.7,"M"
"S3",1989-09-23,413.7,"M"
"S3",1989-09-24,413.69,"M"
"S3",1989-09-25,413.69,"M"
"S3",1989-09-26,413.69,"M"
"S3",1989-09-27,413.69,"M"
"S3",1989-09-28,413.68,"M"
"S3",1989-09-29,413.68,"M"
"S3",1989-09-30,413.68,"M"
"S3",1989-10-01,413.7,"M"
"S3",1989-10-02,413.7,"M"
"S3",1989-10-03,413.7,"M"
"S3",1989-10-04,413.7,"M"
"S3",1989-10-05,413.7,"M"
"S3",1989-10-06,413.7,"M"
"S3",1989-10-07,413.7,"M"
"S3",1989-10-08,413.7,"M"
"S3",1989-10-09,413.7,"M"
"S3",1989-10-10,413.7,"M"
"S3",1989-10-11,413.7,"M"
"S3",1989-10-12,413.7,"M"
"S3",1989-10-13,413.7,"M"
"S3",1989-10-14,413.7,"M"
"S3",1989-10-15,413.7,"M"
"S3",1989-10-16,413.69,"M"
"S3",1989-10-17,413.69,"M"
"S3",1989-10-18,413.69,"M"
"S3",1989-10-19,413.69,"M"
"S3",1989-10-20,413.69,"M"
"S3",1989-10-21,413.7,"M"
"S3",1989-10-22,413.7,"M"
"S3",1989-10-23,413.7,"M"
"S3",1989-10-24,413.7,"M"
"S3",1989-10-25,413.7,"M"
"S3",1989-10-26,413.7,"M"
"S3",1989-10-27,413.69,"M"
"S3",1989-10-28,413.69,"M"
"S3",1989-10-29,413.7,"M"
"S3",1989-10-30,413.7,"M"
"S3",1989-10-31,413.7,"M"
"S3",1989-11-01,413.7,"M"
"S3",1989-11-02,413.7,"M"
"S3",1989-11-03,413.7,"M"
"S3",1989-11-04,413.7,"M"
"S3",1989-11-05,413.7,"M"
"S3",1989-11-06,413.7,"M"
"S3",1989-11-07,413.7,"M"
"S3",1989-11-08,413.71,"M"
"S3",1989-11-09,413.71,"M"
"S3",1989-11-10,413.7,"M"
"S3",1989-11-11,413.7,"M"
"S3",1989-11-12,413.7,"M"
"S3",1989-11-13,413.69,"M"
"S3",1989-11-14,413.69,"M"
"S3",1989-11-15,413.69,"M"
"S3",1989-11-16,413.69,"M"
"S3",1989-11-17,413.69,"M"
"S3",1989-11-18,413.69,"M"
"S3",1989-11-19,413.69,"M"
"S3",1989-11-20,413.69,"M"
"S3",1989-11-21,413.69,"M"
"S3",1989-11-22,413.69,"M"
"S3",1989-11-23,413.69,"M"
"S3",1989-11-24,413.7,"M"
"S3",1989-11-25,413.7,"M"
"S3",1989-11-26,413.7,"M"
"S3",1989-11-27,413.7,"M"
"S3",1989-11-28,413.7,"M"
"S3",1989-11-29,413.7,"M"
"S3",1989-11-30,413.7,"M"
"S3",1989-12-01,413.7,"M"
"S3",1989-12-02,413.7,"M"
"S3",1989-12-03,413.7,"M"
"S3",1989-12-04,413.7,"M"
"S3",1989-12-05,413.7,"M"
"S3",1989-12-06,413.71,"M"
"S3",1989-12-07,413.71,"M"
"S3",1989-12-08,413.71,"M"
"S3",1989-12-09,413.71,"M"
"S3",1989-12-10,413.71,"M"
"S3",1989-12-11,413.71,"M"
"S3",1989-12-12,413.71,"M"
"S3",1989-12-13,413.71,"M"
"S3",1989-12-14,413.71,"M"
"S3",1989-12-15,413.72,"M"
"S3",1989-12-16,413.72,"M"
"S3",1989-12-17,413.72,"M"
"S3",1989-12-18,413.72,"M"
"S3",1989-12-19,413.72,"M"
"S3",1989-12-20,413.72,"M"
"S3",1989-12-21,413.72,"M"
"S3",1989-12-22,413.72,"M"
"S3",1989-12-23,413.72,"M"
"S3",1989-12-24,413.72,"M"
"S3",1989-12-25,413.72,"M"
"S3",1989-12-26,413.72,"M"
"S3",1989-12-27,413.72,"M"
"S3",1989-12-28,413.72,"M"
"S3",1989-12-29,413.72,"M"
"S3",1989-12-30,413.72,"M"
"S3",1989-12-31,413.67,"M"
"S3",1990-01-01,413.72,"M"
"S3",1990-01-02,413.72,"M"
"S3",1990-01-03,413.72,"M"
"S3",1990-01-04,413.72,"M"
"S3",1990-01-05,413.72,"M"
"S3",1990-01-06,413.72,"M"
"S3",1990-01-07,413.72,"M"
"S3",1990-01-08,413.72,"M"
"S3",1990-01-09,413.72,"M"
"S3",1990-01-10,413.72,"M"
"S3",1990-01-11,413.72,"M"
"S3",1990-01-12,413.72,"M"
"S3",1990-01-13,413.72,"M"
"S3",1990-01-14,413.72,"M"
"S3",1990-01-15,413.71,"M"
"S3",1990-01-16,413.71,"M"
"S3",1990-01-17,413.71,"M"
"S3",1990-01-18,413.71,"M"
"S3",1990-01-19,413.71,"M"
"S3",1990-01-20,413.72,"M"
"S3",1990-01-21,413.72,"M"
"S3",1990-01-22,413.72,"M"
"S3",1990-01-23,413.72,"M"
"S3",1990-01-24,413.72,"M"
"S3",1990-01-25,413.72,"M"
"S3",1990-01-26,413.72,"M"
"S3",1990-01-27,413.72,"M"
"S3",1990-01-28,413.72,"M"
"S3",1990-01-29,413.72,"M"
"S3",1990-01-30,413.72,"M"
"S3",1990-01-31,413.72,"M"
"S3",1990-02-01,413.72,"M"
"S3",1990-02-02,413.72,"M"
"S3",1990-02-03,413.72,"M"
"S3",1990-02-04,413.72,"M"
"S3",1990-02-05,413.72,"M"
"S3",1990-02-06,413.72,"M"
"S3",1990-02-07,413.72,"M"
"S3",1990-02-08,413.72,"M"
"S3",1990-02-09,413.72,"M"
