Date,Watershed,Flow (L/s),Flow (CFS),Flow (cm/day)
1963-04-05,S1,0.58616,0.0207,0.01525
1963-04-06,S1,0.52669,0.0186,0.01371
1963-04-07,S1,0.47006,0.0166,0.01223
1963-04-08,S1,0.41343,0.0146,0.01076
1963-04-09,S1,0.58616,0.0207,0.01525
1963-04-10,S1,0.84384,0.0298,0.02196
1963-04-11,S1,1.144,0.0404,0.02977
1963-04-12,S1,1.38753,0.049,0.03611
1963-04-13,S1,1.56309,0.0552,0.04068
1963-04-14,S1,1.6537,0.0584,0.04304
1963-04-15,S1,1.8406,0.065,0.0479
1963-04-16,S1,2.49188,0.088,0.06485
1963-04-17,S1,2.96194,0.1046,0.07708
1963-04-18,S1,2.66745,0.0942,0.06942
1963-04-19,S1,2.44658,0.0864,0.06367
1963-04-20,S1,2.23703,0.079,0.05822
1963-04-21,S1,1.93687,0.0684,0.05041
1963-04-22,S1,1.74432,0.0616,0.04539
1963-04-23,S1,1.56309,0.0552,0.04068
1963-04-24,S1,1.44133,0.0509,0.03751
1963-04-25,S1,1.56309,0.0552,0.04068
1963-04-26,S1,1.47531,0.0521,0.03839
1963-04-27,S1,1.38753,0.049,0.03611
1963-04-28,S1,1.43,0.0505,0.03721
1963-04-29,S1,1.6537,0.0584,0.04304
1963-04-30,S1,1.47531,0.0521,0.03839
1963-05-01,S1,1.2516,0.0442,0.03257
1963-05-02,S1,1.24311,0.0439,0.03235
1963-05-03,S1,1.30541,0.0461,0.03397
1963-05-04,S1,1.06471,0.0376,0.02771
1963-05-05,S1,0.91747,0.0324,0.02388
1963-05-06,S1,0.71075,0.0251,0.0185
1963-05-07,S1,0.73341,0.0259,0.01909
1963-05-08,S1,1.26859,0.0448,0.03301
1963-05-09,S1,1.144,0.0404,0.02977
1963-05-10,S1,1.15816,0.0409,0.03014
1963-05-11,S1,1.144,0.0404,0.02977
1963-05-12,S1,0.93446,0.033,0.02432
1963-05-13,S1,1.87741,0.0663,0.04886
1963-05-14,S1,1.74432,0.0616,0.04539
1963-05-15,S1,1.52345,0.0538,0.03965
1963-05-16,S1,1.38753,0.049,0.03611
1963-05-17,S1,1.22329,0.0432,0.03184
1963-05-18,S1,1.144,0.0404,0.02977
1963-05-19,S1,1.06471,0.0376,0.02771
1963-05-20,S1,1.17515,0.0415,0.03058
1963-05-21,S1,1.20063,0.0424,0.03125
1963-05-22,S1,1.02507,0.0362,0.02668
1963-05-23,S1,0.77871,0.0275,0.02027
1963-05-24,S1,0.71075,0.0251,0.0185
1963-05-25,S1,0.58616,0.0207,0.01525
1963-05-26,S1,0.58616,0.0207,0.01525
1963-05-27,S1,2.89398,0.1022,0.07531
1963-05-28,S1,3.80295,0.1343,0.09897
1963-05-29,S1,2.91664,0.103,0.0759
1963-05-30,S1,2.44658,0.0864,0.06367
1963-05-31,S1,2.75523,0.0973,0.0717
1963-06-01,S1,3.87941,0.137,0.10096
1963-06-02,S1,3.87941,0.137,0.10096
1963-06-03,S1,3.73499,0.1319,0.0972
1963-06-04,S1,3.62173,0.1279,0.09425
1963-06-05,S1,3.3159,0.1171,0.08629
1963-06-06,S1,3.12901,0.1105,0.08143
1963-06-07,S1,2.89398,0.1022,0.07531
1963-06-08,S1,2.62214,0.0926,0.06824
1963-06-09,S1,2.68161,0.0947,0.06979
1963-06-10,S1,4.3438,0.1534,0.11304
1963-06-11,S1,4.28151,0.1512,0.11142
1963-06-12,S1,3.47165,0.1226,0.09035
1963-06-13,S1,3.01008,0.1063,0.07833
1963-06-14,S1,2.55701,0.0903,0.06654
1963-06-15,S1,2.13509,0.0754,0.05556
1963-06-16,S1,1.8406,0.065,0.0479
1963-06-17,S1,1.56309,0.0552,0.04068
1963-06-18,S1,1.22329,0.0432,0.03184
1963-06-19,S1,1.51778,0.0536,0.0395
1963-06-20,S1,1.30541,0.0461,0.03397
1963-06-21,S1,0.99109,0.035,0.02579
1963-06-22,S1,0.77871,0.0275,0.02027
1963-06-23,S1,0.52669,0.0186,0.01371
1963-06-24,S1,0.36246,0.0128,0.00943
1963-06-25,S1,1.04489,0.0369,0.02719
1963-06-26,S1,2.67028,0.0943,0.06949
1963-06-27,S1,2.13509,0.0754,0.05556
1963-06-28,S1,1.6537,0.0584,0.04304
1963-06-29,S1,1.54893,0.0547,0.04031
1963-06-30,S1,1.22329,0.0432,0.03184
1963-07-01,S1,1.55176,0.0548,0.04038
1963-07-02,S1,1.22329,0.0432,0.03184
1963-07-03,S1,0.84101,0.0297,0.02189
1963-07-04,S1,0.64846,0.0229,0.01688
1963-07-05,S1,0.47006,0.0166,0.01223
1963-07-06,S1,1.34222,0.0474,0.03493
1963-07-07,S1,1.21479,0.0429,0.03161
1963-07-08,S1,0.84667,0.0299,0.02203
1963-07-09,S1,0.58616,0.0207,0.01525
1963-07-10,S1,0.47572,0.0168,0.01238
1963-07-11,S1,0.41343,0.0146,0.01076
1963-07-12,S1,1.47531,0.0521,0.03839
1963-07-13,S1,1.6537,0.0584,0.04304
1963-07-14,S1,1.38753,0.049,0.03611
1963-07-15,S1,1.144,0.0404,0.02977
1963-07-16,S1,0.91747,0.0324,0.02388
1963-07-17,S1,0.88065,0.0311,0.02292
1963-07-18,S1,0.64846,0.0229,0.01688
1963-07-19,S1,0.52669,0.0186,0.01371
1963-07-20,S1,0.41343,0.0146,0.01076
1963-07-21,S1,0.36246,0.0128,0.00943
1963-07-22,S1,0.26618,0.0094,0.00693
1963-07-23,S1,0.22087,0.0078,0.00575
1963-07-24,S1,0.14442,0.0051,0.00376
1963-07-25,S1,0.14442,0.0051,0.00376
1963-07-26,S1,0.12459,0.0044,0.00324
1963-07-27,S1,1.70751,0.0603,0.04444
1963-07-28,S1,3.01008,0.1063,0.07833
1963-07-29,S1,2.44658,0.0864,0.06367
1963-07-30,S1,1.93687,0.0684,0.05041
1963-07-31,S1,1.55176,0.0548,0.04038
1963-08-01,S1,1.22329,0.0432,0.03184
1963-08-02,S1,0.91747,0.0324,0.02388
1963-08-03,S1,0.71075,0.0251,0.0185
1963-08-04,S1,0.52669,0.0186,0.01371
1963-08-05,S1,0.36246,0.0128,0.00943
1963-08-06,S1,0.26618,0.0094,0.00693
1963-08-07,S1,0.18689,0.0066,0.00486
1963-08-08,S1,0.1076,0.0038,0.0028
1963-08-09,S1,0.1076,0.0038,0.0028
1963-08-10,S1,0.07646,0.0027,0.00199
1963-08-11,S1,0.07646,0.0027,0.00199
1963-08-12,S1,0.05097,0.0018,0.00133
1963-08-13,S1,0.02832,0.001,0.00074
1963-08-14,S1,0.05663,0.002,0.00147
1963-08-15,S1,0.07646,0.0027,0.00199
1963-08-16,S1,0.11327,0.004,0.00295
1963-08-17,S1,0.14442,0.0051,0.00376
1963-08-18,S1,0.14442,0.0051,0.00376
1963-08-19,S1,0.14442,0.0051,0.00376
1963-08-20,S1,0.1076,0.0038,0.0028
1963-08-21,S1,0.07646,0.0027,0.00199
1963-08-22,S1,0.07646,0.0027,0.00199
1963-08-23,S1,0.07646,0.0027,0.00199
1963-08-24,S1,0.07646,0.0027,0.00199
1963-08-25,S1,0.07646,0.0027,0.00199
1963-08-26,S1,0.07646,0.0027,0.00199
1963-08-27,S1,0.07646,0.0027,0.00199
1963-08-28,S1,0.25485,0.009,0.00663
1963-08-29,S1,0.22087,0.0078,0.00575
1963-08-30,S1,0.18123,0.0064,0.00472
1963-08-31,S1,0.1076,0.0038,0.0028
1963-09-01,S1,0.05097,0.0018,0.00133
1963-09-02,S1,0.02832,0.001,0.00074
1963-09-03,S1,0.02832,0.001,0.00074
1963-09-04,S1,0.02832,0.001,0.00074
1963-09-05,S1,0.02832,0.001,0.00074
1963-09-06,S1,0.0085,0.0003,0.00022
1963-09-07,S1,0.0085,0.0003,0.00022
1963-09-08,S1,0.00566,0.0002,0.00015
1963-09-09,S1,0,0,0
1963-09-10,S1,0,0,0
1963-09-11,S1,0,0,0
1963-09-12,S1,0,0,0
1963-09-13,S1,0,0,0
1963-09-14,S1,0,0,0
1963-09-15,S1,0,0,0
1963-09-16,S1,0,0,0
1963-09-17,S1,0,0,0
1963-09-18,S1,0.20388,0.0072,0.00531
1963-09-19,S1,0.26618,0.0094,0.00693
1963-09-20,S1,0.18123,0.0064,0.00472
1963-09-21,S1,0.1076,0.0038,0.0028
1963-09-22,S1,0.05097,0.0018,0.00133
1963-09-23,S1,0.05097,0.0018,0.00133
1963-09-24,S1,0.02832,0.001,0.00074
1963-09-25,S1,0.02832,0.001,0.00074
1963-09-26,S1,0.02832,0.001,0.00074
1963-09-27,S1,0.02832,0.001,0.00074
1963-09-28,S1,0.02832,0.001,0.00074
1963-09-29,S1,0.02832,0.001,0.00074
1963-09-30,S1,0.02832,0.001,0.00074
1963-10-01,S1,0.0085,0.0003,0.00022
1963-10-02,S1,0.0085,0.0003,0.00022
1963-10-03,S1,0,0,0
1963-10-04,S1,0,0,0
1963-10-05,S1,0,0,0
1963-10-06,S1,0,0,0
1963-10-07,S1,0,0,0
1963-10-08,S1,0,0,0
1963-10-09,S1,0,0,0
1963-10-10,S1,0,0,0
1963-10-11,S1,0,0,0
1963-10-12,S1,0,0,0
1963-10-13,S1,0,0,0
1963-10-14,S1,0,0,0
1963-10-15,S1,0,0,0
1963-10-16,S1,0,0,0
1963-10-17,S1,0,0,0
1963-10-18,S1,0,0,0
1963-10-19,S1,0,0,0
1963-10-20,S1,0,0,0
1963-10-21,S1,0,0,0
1963-10-22,S1,0,0,0
1963-10-23,S1,0,0,0
1963-10-24,S1,0,0,0
1963-10-25,S1,0,0,0
1963-10-26,S1,0,0,0
1963-10-27,S1,0,0,0
1963-10-28,S1,0,0,0
1963-10-29,S1,0,0,0
1963-10-30,S1,0,0,0
1963-10-31,S1,0,0,0
1963-11-01,S1,0,0,0
1963-11-02,S1,0,0,0
1963-11-03,S1,0,0,0
1963-11-04,S1,0,0,0
1963-11-05,S1,0,0,0
1963-11-06,S1,0,0,0
1963-11-07,S1,0,0,0
1963-11-08,S1,0,0,0
1963-11-09,S1,0,0,0
1963-11-10,S1,0,0,0
1963-11-11,S1,0,0,0
1963-11-12,S1,0,0,0
1963-11-13,S1,0,0,0
1963-11-14,S1,0,0,0
1963-11-15,S1,0,0,0
1963-11-16,S1,0,0,0
1963-11-17,S1,0,0,0
1963-11-18,S1,0,0,0
1963-11-19,S1,0,0,0
1963-11-20,S1,0,0,0
1963-11-21,S1,0,0,0
1963-11-22,S1,0,0,0
1963-11-23,S1,0.06796,0.0024,0.00177
1963-11-24,S1,0,0,0
1963-11-25,S1,0,0,0
1963-11-26,S1,0,0,0
1963-11-27,S1,0,0,0
1963-11-28,S1,0,0,0
1963-11-29,S1,0,0,0
1963-11-30,S1,0,0,0
1963-12-01,S1,0,0,0
1963-12-02,S1,0,0,0
1963-12-03,S1,0,0,0
1963-12-04,S1,0,0,0
1963-12-05,S1,0,0,0
1963-12-06,S1,0,0,0
1963-12-07,S1,0,0,0
1963-12-08,S1,0,0,0
1963-12-09,S1,0,0,0
1963-12-10,S1,0,0,0
1963-12-11,S1,0,0,0
1963-12-12,S1,0,0,0
1963-12-13,S1,0,0,0
1963-12-14,S1,0,0,0
1963-12-15,S1,0,0,0
1963-12-16,S1,0,0,0
1963-12-17,S1,0,0,0
1963-12-18,S1,0,0,0
1963-12-19,S1,0,0,0
1963-12-20,S1,0,0,0
1963-12-21,S1,0,0,0
1963-12-22,S1,0,0,0
1963-12-23,S1,0,0,0
1963-12-24,S1,0,0,0
1963-12-25,S1,0,0,0
1963-12-26,S1,0,0,0
1963-12-27,S1,0,0,0
1963-12-28,S1,0,0,0
1963-12-29,S1,0,0,0
1963-12-30,S1,0,0,0
1963-12-31,S1,0,0,0
1964-01-01,S1,0,0,0
1964-01-02,S1,0,0,0
1964-01-03,S1,0,0,0
1964-01-04,S1,0,0,0
1964-01-05,S1,0,0,0
1964-01-06,S1,0,0,0
1964-01-07,S1,0,0,0
1964-01-08,S1,0,0,0
1964-01-09,S1,0,0,0
1964-01-10,S1,0,0,0
1964-01-11,S1,0,0,0
1964-01-12,S1,0,0,0
1964-01-13,S1,0,0,0
1964-01-14,S1,0,0,0
1964-01-15,S1,0,0,0
1964-01-16,S1,0,0,0
1964-01-17,S1,0,0,0
1964-01-18,S1,0,0,0
1964-01-19,S1,0,0,0
1964-01-20,S1,0,0,0
1964-01-21,S1,0,0,0
1964-01-22,S1,0,0,0
1964-01-23,S1,0,0,0
1964-01-24,S1,0,0,0
1964-01-25,S1,0,0,0
1964-01-26,S1,0,0,0
1964-01-27,S1,0,0,0
1964-01-28,S1,0,0,0
1964-01-29,S1,0,0,0
1964-01-30,S1,0,0,0
1964-01-31,S1,0,0,0
1964-02-01,S1,0,0,0
1964-02-02,S1,0,0,0
1964-02-03,S1,0,0,0
1964-02-04,S1,0,0,0
1964-02-05,S1,0,0,0
1964-02-06,S1,0,0,0
1964-02-07,S1,0,0,0
1964-02-08,S1,0,0,0
1964-02-09,S1,0,0,0
1964-02-10,S1,0,0,0
1964-02-11,S1,0,0,0
1964-02-12,S1,0,0,0
1964-02-13,S1,0,0,0
1964-02-14,S1,0,0,0
1964-02-15,S1,0,0,0
1964-02-16,S1,0,0,0
1964-02-17,S1,0,0,0
1964-02-18,S1,0,0,0
1964-02-19,S1,0,0,0
1964-02-20,S1,0,0,0
1964-02-21,S1,0,0,0
1964-02-22,S1,0,0,0
1964-02-23,S1,0,0,0
1964-02-24,S1,0,0,0
1964-02-25,S1,0,0,0
1964-02-26,S1,0,0,0
1964-02-27,S1,0,0,0
1964-02-28,S1,0,0,0
1964-02-29,S1,0,0,0
1964-03-01,S1,0,0,0
1964-03-02,S1,0,0,0
1964-03-03,S1,0,0,0
1964-03-04,S1,0,0,0
1964-03-05,S1,0,0,0
1964-03-06,S1,0,0,0
1964-03-07,S1,0,0,0
1964-03-08,S1,0,0,0
1964-03-09,S1,0,0,0
1964-03-10,S1,0,0,0
1964-03-11,S1,0,0,0
1964-03-12,S1,0,0,0
1964-03-13,S1,0,0,0
1964-03-14,S1,0,0,0
1964-03-15,S1,0,0,0
1964-03-16,S1,0,0,0
1964-03-17,S1,0,0,0
1964-03-18,S1,0,0,0
1964-03-19,S1,0,0,0
1964-03-20,S1,0,0,0
1964-03-21,S1,0,0,0
1964-03-22,S1,0,0,0
1964-03-23,S1,0,0,0
1964-03-24,S1,0,0,0
1964-03-25,S1,0,0,0
1964-03-26,S1,0,0,0
1964-03-27,S1,0,0,0
1964-03-28,S1,0,0,0
1964-03-29,S1,0,0,0
1964-03-30,S1,0,0,0
1964-03-31,S1,0,0,0
1964-04-01,S1,0,0,0
1964-04-02,S1,0,0,0
1964-04-03,S1,0,0,0
1964-04-04,S1,0,0,0
1964-04-05,S1,0,0,0
1964-04-06,S1,0,0,0
1964-04-07,S1,0,0,0
1964-04-08,S1,0,0,0
1964-04-09,S1,0,0,0
1964-04-10,S1,0,0,0
1964-04-11,S1,0,0,0
1964-04-12,S1,0,0,0
1964-04-13,S1,0,0,0
1964-04-14,S1,0.0538,0.0019,0.0014
1964-04-15,S1,0.07646,0.0027,0.00199
1964-04-16,S1,0.07646,0.0027,0.00199
1964-04-17,S1,0.28883,0.0102,0.00752
1964-04-18,S1,0.41343,0.0146,0.01076
1964-04-19,S1,0.41343,0.0146,0.01076
1964-04-20,S1,0.41343,0.0146,0.01076
1964-04-21,S1,0.99109,0.035,0.02579
1964-04-22,S1,1.38753,0.049,0.03611
1964-04-23,S1,1.38753,0.049,0.03611
1964-04-24,S1,1.56309,0.0552,0.04068
1964-04-25,S1,1.93687,0.0684,0.05041
1964-04-26,S1,2.3418,0.0827,0.06094
1964-04-27,S1,2.77505,0.098,0.07222
1964-04-28,S1,4.04081,0.1427,0.10516
1964-04-29,S1,4.0125,0.1417,0.10442
1964-04-30,S1,4.0125,0.1417,0.10442
1964-05-01,S1,3.74915,0.1324,0.09757
1964-05-02,S1,3.4943,0.1234,0.09094
1964-05-03,S1,3.3244,0.1174,0.08651
1964-05-04,S1,5.38303,0.1901,0.14009
1964-05-05,S1,8.79521,0.3106,0.22889
1964-05-06,S1,14.35664,0.507,0.37362
1964-05-07,S1,16.62199,0.587,0.43257
1964-05-08,S1,11.86193,0.4189,0.3087
1964-05-09,S1,9.37854,0.3312,0.24407
1964-05-10,S1,7.42185,0.2621,0.19315
1964-05-11,S1,6.26369,0.2212,0.16301
1964-05-12,S1,5.4425,0.1922,0.14164
1964-05-13,S1,4.28151,0.1512,0.11142
1964-05-14,S1,3.4943,0.1234,0.09094
1964-05-15,S1,3.01008,0.1063,0.07833
1964-05-16,S1,2.55701,0.0903,0.06654
1964-05-17,S1,2.13509,0.0754,0.05556
1964-05-18,S1,3.80295,0.1343,0.09897
1964-05-19,S1,3.4943,0.1234,0.09094
1964-05-20,S1,2.77788,0.0981,0.07229
1964-05-21,S1,2.13509,0.0754,0.05556
1964-05-22,S1,2.04731,0.0723,0.05328
1964-05-23,S1,2.03598,0.0719,0.05298
1964-05-24,S1,1.95103,0.0689,0.05077
1964-05-25,S1,1.74432,0.0616,0.04539
1964-05-26,S1,1.56309,0.0552,0.04068
1964-05-27,S1,1.38753,0.049,0.03611
1964-05-28,S1,1.06471,0.0376,0.02771
1964-05-29,S1,0.91747,0.0324,0.02388
1964-05-30,S1,0.77871,0.0275,0.02027
1964-05-31,S1,0.64846,0.0229,0.01688
1964-06-01,S1,0.58616,0.0207,0.01525
1964-06-02,S1,0.41343,0.0146,0.01076
1964-06-03,S1,0.41343,0.0146,0.01076
1964-06-04,S1,0.31432,0.0111,0.00818
1964-06-05,S1,0.31432,0.0111,0.00818
1964-06-06,S1,0.40493,0.0143,0.01054
1964-06-07,S1,0.64846,0.0229,0.01688
1964-06-08,S1,1.82644,0.0645,0.04753
1964-06-09,S1,2.44658,0.0864,0.06367
1964-06-10,S1,2.03315,0.0718,0.05291
1964-06-11,S1,1.6537,0.0584,0.04304
1964-06-12,S1,1.48663,0.0525,0.03869
1964-06-13,S1,1.144,0.0404,0.02977
1964-06-14,S1,0.91747,0.0324,0.02388
1964-06-15,S1,0.64846,0.0229,0.01688
1964-06-16,S1,0.58616,0.0207,0.01525
1964-06-17,S1,0.60598,0.0214,0.01577
1964-06-18,S1,1.46681,0.0518,0.03817
1964-06-19,S1,1.93687,0.0684,0.05041
1964-06-20,S1,1.74432,0.0616,0.04539
1964-06-21,S1,1.56309,0.0552,0.04068
1964-06-22,S1,1.43566,0.0507,0.03736
1964-06-23,S1,3.04123,0.1074,0.07915
1964-06-24,S1,4.15408,0.1467,0.10811
1964-06-25,S1,3.74915,0.1324,0.09757
1964-06-26,S1,3.69818,0.1306,0.09624
1964-06-27,S1,3.24794,0.1147,0.08452
1964-06-28,S1,2.77788,0.0981,0.07229
1964-06-29,S1,2.62214,0.0926,0.06824
1964-06-30,S1,3.01008,0.1063,0.07833
1964-07-01,S1,2.55701,0.0903,0.06654
1964-07-02,S1,2.15208,0.076,0.05601
1964-07-03,S1,1.8406,0.065,0.0479
1964-07-04,S1,1.56309,0.0552,0.04068
1964-07-05,S1,1.22329,0.0432,0.03184
1964-07-06,S1,1.08737,0.0384,0.0283
1964-07-07,S1,1.03923,0.0367,0.02705
1964-07-08,S1,1.06471,0.0376,0.02771
1964-07-09,S1,1.14966,0.0406,0.02992
1964-07-10,S1,0.91747,0.0324,0.02388
1964-07-11,S1,0.77871,0.0275,0.02027
1964-07-12,S1,0.64846,0.0229,0.01688
1964-07-13,S1,0.4644,0.0164,0.01209
1964-07-14,S1,0.31432,0.0111,0.00818
1964-07-15,S1,0.14442,0.0051,0.00376
1964-07-16,S1,0.02832,0.001,0.00074
1964-07-17,S1,0.02832,0.001,0.00074
1964-07-18,S1,0.05097,0.0018,0.00133
1964-07-19,S1,0.09911,0.0035,0.00258
1964-07-20,S1,0.05663,0.002,0.00147
1964-07-21,S1,0.02832,0.001,0.00074
1964-07-22,S1,0,0,0
1964-07-23,S1,0,0,0
1964-07-24,S1,0,0,0
1964-07-25,S1,0,0,0
1964-07-26,S1,0,0,0
1964-07-27,S1,0,0,0
1964-07-28,S1,0,0,0
1964-07-29,S1,0,0,0
1964-07-30,S1,0,0,0
1964-07-31,S1,0,0,0
1964-08-01,S1,0,0,0
1964-08-02,S1,0,0,0
1964-08-03,S1,0,0,0
1964-08-04,S1,0,0,0
1964-08-05,S1,0,0,0
1964-08-06,S1,0,0,0
1964-08-07,S1,0,0,0
1964-08-08,S1,0,0,0
1964-08-09,S1,0,0,0
1964-08-10,S1,0,0,0
1964-08-11,S1,0,0,0
1964-08-12,S1,0,0,0
1964-08-13,S1,0,0,0
1964-08-14,S1,0,0,0
1964-08-15,S1,0,0,0
1964-08-16,S1,0,0,0
1964-08-17,S1,0,0,0
1964-08-18,S1,0,0,0
1964-08-19,S1,0,0,0
1964-08-20,S1,0.00566,0.0002,0.00015
1964-08-21,S1,0.02265,0.0008,0.00059
1964-08-22,S1,0.1076,0.0038,0.0028
1964-08-23,S1,0.12743,0.0045,0.00332
1964-08-24,S1,0.27184,0.0096,0.00707
1964-08-25,S1,0.22087,0.0078,0.00575
1964-08-26,S1,0.22087,0.0078,0.00575
1964-08-27,S1,0.20954,0.0074,0.00545
1964-08-28,S1,3.01574,0.1065,0.07848
1964-08-29,S1,3.26493,0.1153,0.08497
1964-08-30,S1,3.24794,0.1147,0.08452
1964-08-31,S1,2.56551,0.0906,0.06677
1964-09-01,S1,2.66462,0.0941,0.06934
1964-09-02,S1,2.77788,0.0981,0.07229
1964-09-03,S1,2.23703,0.079,0.05822
1964-09-04,S1,1.7698,0.0625,0.04606
1964-09-05,S1,1.47531,0.0521,0.03839
1964-09-06,S1,1.6084,0.0568,0.04186
1964-09-07,S1,3.28192,0.1159,0.08541
1964-09-08,S1,4.28151,0.1512,0.11142
1964-09-09,S1,3.99551,0.1411,0.10398
1964-09-10,S1,4.56184,0.1611,0.11872
1964-09-11,S1,3.76331,0.1329,0.09794
1964-09-12,S1,3.01008,0.1063,0.07833
1964-09-13,S1,2.44658,0.0864,0.06367
1964-09-14,S1,2.17473,0.0768,0.0566
1964-09-15,S1,1.74998,0.0618,0.04554
1964-09-16,S1,1.8406,0.065,0.0479
1964-09-17,S1,1.6537,0.0584,0.04304
1964-09-18,S1,1.56309,0.0552,0.04068
1964-09-19,S1,1.56309,0.0552,0.04068
1964-09-20,S1,1.8406,0.065,0.0479
1964-09-21,S1,1.29691,0.0458,0.03375
1964-09-22,S1,1.27143,0.0449,0.03309
1964-09-23,S1,1.53477,0.0542,0.03994
1964-09-24,S1,1.74432,0.0616,0.04539
1964-09-25,S1,1.56309,0.0552,0.04068
1964-09-26,S1,1.67636,0.0592,0.04363
1964-09-27,S1,1.6537,0.0584,0.04304
1964-09-28,S1,1.4385,0.0508,0.03744
1964-09-29,S1,1.30541,0.0461,0.03397
1964-09-30,S1,1.22329,0.0432,0.03184
1964-10-01,S1,1.144,0.0404,0.02977
1964-10-02,S1,1.06471,0.0376,0.02771
1964-10-03,S1,0.99109,0.035,0.02579
1964-10-04,S1,0.91747,0.0324,0.02388
1964-10-05,S1,0.88632,0.0313,0.02307
1964-10-06,S1,0.77871,0.0275,0.02027
1964-10-07,S1,0.64846,0.0229,0.01688
1964-10-08,S1,0.64846,0.0229,0.01688
1964-10-09,S1,0.58616,0.0207,0.01525
1964-10-10,S1,0.52669,0.0186,0.01371
1964-10-11,S1,0.47006,0.0166,0.01223
1964-10-12,S1,0.41343,0.0146,0.01076
1964-10-13,S1,0.36246,0.0128,0.00943
1964-10-14,S1,0.36246,0.0128,0.00943
1964-10-15,S1,0.31432,0.0111,0.00818
1964-10-16,S1,0.31432,0.0111,0.00818
1964-10-17,S1,0.31432,0.0111,0.00818
1964-10-18,S1,0.31432,0.0111,0.00818
1964-10-19,S1,0.31432,0.0111,0.00818
1964-10-20,S1,0.31432,0.0111,0.00818
1964-10-21,S1,0.26618,0.0094,0.00693
1964-10-22,S1,0.26618,0.0094,0.00693
1964-10-23,S1,0.26618,0.0094,0.00693
1964-10-24,S1,0.26618,0.0094,0.00693
1964-10-25,S1,0.22087,0.0078,0.00575
1964-10-26,S1,0.22087,0.0078,0.00575
1964-10-27,S1,0.22087,0.0078,0.00575
1964-10-28,S1,0.22087,0.0078,0.00575
1964-10-29,S1,0.22087,0.0078,0.00575
1964-10-30,S1,0.22087,0.0078,0.00575
1964-10-31,S1,0.22087,0.0078,0.00575
1964-11-01,S1,0.22087,0.0078,0.00575
1964-11-02,S1,0.22087,0.0078,0.00575
1964-11-03,S1,0.18123,0.0064,0.00472
1964-11-04,S1,0.18123,0.0064,0.00472
1964-11-05,S1,0.18123,0.0064,0.00472
1964-11-06,S1,0.14442,0.0051,0.00376
1964-11-07,S1,0.14442,0.0051,0.00376
1964-11-08,S1,0.14442,0.0051,0.00376
1964-11-09,S1,0.12743,0.0045,0.00332
1964-11-10,S1,0.08212,0.0029,0.00214
1964-11-11,S1,0.31432,0.0111,0.00818
1964-11-12,S1,0.26618,0.0094,0.00693
1964-11-13,S1,0.22087,0.0078,0.00575
1964-11-14,S1,0.22087,0.0078,0.00575
1964-11-15,S1,0.18123,0.0064,0.00472
1964-11-16,S1,0.14442,0.0051,0.00376
1964-11-17,S1,0.14442,0.0051,0.00376
1964-11-18,S1,0.14442,0.0051,0.00376
1964-11-19,S1,0.14442,0.0051,0.00376
1964-11-20,S1,0.14442,0.0051,0.00376
1964-11-21,S1,0,0,0
1964-11-22,S1,0,0,0
1964-11-23,S1,0,0,0
1964-11-24,S1,0,0,0
1964-11-25,S1,0,0,0
1964-11-26,S1,0,0,0
1964-11-27,S1,0,0,0
1964-11-28,S1,0,0,0
1964-11-29,S1,0,0,0
1964-11-30,S1,0,0,0
1964-12-01,S1,0,0,0
1964-12-02,S1,0,0,0
1964-12-03,S1,0,0,0
1964-12-04,S1,0,0,0
1964-12-05,S1,0,0,0
1964-12-06,S1,0,0,0
1964-12-07,S1,0,0,0
1964-12-08,S1,0,0,0
1964-12-09,S1,0,0,0
1964-12-10,S1,0,0,0
1964-12-11,S1,0,0,0
1964-12-12,S1,0,0,0
1964-12-13,S1,0,0,0
1964-12-14,S1,0,0,0
1964-12-15,S1,0,0,0
1964-12-16,S1,0,0,0
1964-12-17,S1,0,0,0
1964-12-18,S1,0,0,0
1964-12-19,S1,0,0,0
1964-12-20,S1,0,0,0
1964-12-21,S1,0,0,0
1964-12-22,S1,0,0,0
1964-12-23,S1,0,0,0
1964-12-24,S1,0,0,0
1964-12-25,S1,0,0,0
1964-12-26,S1,0,0,0
1964-12-27,S1,0,0,0
1964-12-28,S1,0,0,0
1964-12-29,S1,0,0,0
1964-12-30,S1,0,0,0
1964-12-31,S1,0,0,0
1965-01-01,S1,0,0,0
1965-01-02,S1,0,0,0
1965-01-03,S1,0,0,0
1965-01-04,S1,0,0,0
1965-01-05,S1,0,0,0
1965-01-06,S1,0,0,0
1965-01-07,S1,0,0,0
1965-01-08,S1,0,0,0
1965-01-09,S1,0,0,0
1965-01-10,S1,0,0,0
1965-01-11,S1,0,0,0
1965-01-12,S1,0,0,0
1965-01-13,S1,0,0,0
1965-01-14,S1,0,0,0
1965-01-15,S1,0,0,0
1965-01-16,S1,0,0,0
1965-01-17,S1,0,0,0
1965-01-18,S1,0,0,0
1965-01-19,S1,0,0,0
1965-01-20,S1,0,0,0
1965-01-21,S1,0,0,0
1965-01-22,S1,0,0,0
1965-01-23,S1,0,0,0
1965-01-24,S1,0,0,0
1965-01-25,S1,0,0,0
1965-01-26,S1,0,0,0
1965-01-27,S1,0,0,0
1965-01-28,S1,0,0,0
1965-01-29,S1,0,0,0
1965-01-30,S1,0,0,0
1965-01-31,S1,0,0,0
1965-02-01,S1,0,0,0
1965-02-02,S1,0,0,0
